,City,State,State name,County,lat,lng,Population,Density,county_lng,county_lat
3171,Cotati,CA,California,Sonoma,38.3279,-122.7092,7410,1521.0,-122.945194,38.532574
3172,Guerneville,CA,California,Sonoma,38.5137,-122.9894,4808,191.0,-122.945194,38.532574
3173,Fetters Hot Springs-Agua Caliente,CA,California,Sonoma,38.3274,-122.4871,4697,1241.0,-122.945194,38.532574
3174,Forestville,CA,California,Sonoma,38.4825,-122.8899,3685,270.0,-122.945194,38.532574
3175,El Verano,CA,California,Sonoma,38.2975,-122.4915,3424,1155.0,-122.945194,38.532574
3176,Penngrove,CA,California,Sonoma,38.3005,-122.6707,2961,284.0,-122.945194,38.532574
3177,Graton,CA,California,Sonoma,38.4376,-122.866,1877,458.0,-122.945194,38.532574
3178,Temelec,CA,California,Sonoma,38.2577,-122.4982,1564,380.0,-122.945194,38.532574
3179,Eldridge,CA,California,Sonoma,38.3339,-122.5065,1351,800.0,-122.945194,38.532574
3180,Sea Ranch,CA,California,Sonoma,38.7165,-123.4527,1161,27.0,-122.945194,38.532574
3181,Monte Rio,CA,California,Sonoma,38.4683,-123.0147,1156,234.0,-122.945194,38.532574
3182,Geyserville,CA,California,Sonoma,38.7173,-122.9034,928,79.0,-122.945194,38.532574
3183,Occidental,CA,California,Sonoma,38.4004,-122.9349,833,64.0,-122.945194,38.532574
3184,Kenwood,CA,California,Sonoma,38.4153,-122.5387,800,59.0,-122.945194,38.532574
3185,Bodega Bay,CA,California,Sonoma,38.325,-123.0308,733,33.0,-122.945194,38.532574
3186,Glen Ellen,CA,California,Sonoma,38.3564,-122.5412,727,133.0,-122.945194,38.532574
3187,Fulton,CA,California,Sonoma,38.4937,-122.7734,566,112.0,-122.945194,38.532574
3188,Bodega,CA,California,Sonoma,38.3488,-122.9712,473,62.0,-122.945194,38.532574
3189,Bloomfield,CA,California,Sonoma,38.3183,-122.8502,387,18.0,-122.945194,38.532574
3190,Cazadero,CA,California,Sonoma,38.5265,-123.0978,288,15.0,-122.945194,38.532574
3191,Timber Cove,CA,California,Sonoma,38.541,-123.259,149,10.0,-122.945194,38.532574
3192,Valley Ford,CA,California,Sonoma,38.3246,-122.9148,148,21.0,-122.945194,38.532574
3193,Sereno del Mar,CA,California,Sonoma,38.3836,-123.0732,82,42.0,-122.945194,38.532574
3194,Jenner,CA,California,Sonoma,38.4511,-123.1203,32,5.0,-122.945194,38.532574
3195,Salmon Creek,CA,California,Sonoma,38.3463,-123.0595,20,6.0,-122.945194,38.532574
3196,Lansing,MI,Michigan,Ingham,42.7142,-84.5601,324286,1164.0,-84.373811,42.603534
3197,East Lansing,MI,Michigan,Ingham,42.748,-84.4835,48145,1384.0,-84.373811,42.603534
3198,Holt,MI,Michigan,Ingham,42.6416,-84.5307,25536,629.0,-84.373811,42.603534
3199,Okemos,MI,Michigan,Ingham,42.7057,-84.4135,23912,547.0,-84.373811,42.603534
3200,Haslett,MI,Michigan,Ingham,42.7525,-84.402,19721,494.0,-84.373811,42.603534
3201,Mason,MI,Michigan,Ingham,42.5806,-84.4427,8458,640.0,-84.373811,42.603534
3202,Williamston,MI,Michigan,Ingham,42.6835,-84.2836,6498,623.0,-84.373811,42.603534
3203,Edgemont Park,MI,Michigan,Ingham,42.7468,-84.5926,2287,1062.0,-84.373811,42.603534
3204,Leslie,MI,Michigan,Ingham,42.4508,-84.4335,1898,571.0,-84.373811,42.603534
3205,Webberville,MI,Michigan,Ingham,42.6642,-84.1797,1310,277.0,-84.373811,42.603534
3206,Stockbridge,MI,Michigan,Ingham,42.4483,-84.1757,1250,321.0,-84.373811,42.603534
3207,Dansville,MI,Michigan,Ingham,42.5558,-84.303,569,218.0,-84.373811,42.603534
3208,Ann Arbor,MI,Michigan,Washtenaw,42.2755,-83.7312,322267,1659.0,-83.844634,42.252327
3209,Ypsilanti,MI,Michigan,Washtenaw,42.2437,-83.6205,20171,1842.0,-83.844634,42.252327
3210,Saline,MI,Michigan,Washtenaw,42.1741,-83.778,9343,829.0,-83.844634,42.252327
3211,Milan,MI,Michigan,Washtenaw,42.0816,-83.6853,7778,675.0,-83.844634,42.252327
3212,Whitmore Lake,MI,Michigan,Washtenaw,42.4235,-83.7524,6771,620.0,-83.844634,42.252327
3213,Chelsea,MI,Michigan,Washtenaw,42.3132,-84.0188,5837,578.0,-83.844634,42.252327
3214,Dexter,MI,Michigan,Washtenaw,42.3319,-83.8803,4715,955.0,-83.844634,42.252327
3215,Manchester,MI,Michigan,Washtenaw,42.1484,-84.0346,2154,389.0,-83.844634,42.252327
3216,Barton Hills,MI,Michigan,Washtenaw,42.3167,-83.7561,307,156.0,-83.844634,42.252327
3217,Huntsville,AL,Alabama,Madison,34.6988,-86.6412,319249,361.0,-86.55108,34.764238
3218,Madison,AL,Alabama,Madison,34.7114,-86.7626,51593,657.0,-86.55108,34.764238
3219,Moores Mill,AL,Alabama,Madison,34.8491,-86.5222,6815,193.0,-86.55108,34.764238
3220,Meridianville,AL,Alabama,Madison,34.8729,-86.5722,6609,164.0,-86.55108,34.764238
3221,Harvest,AL,Alabama,Madison,34.8558,-86.7521,5700,178.0,-86.55108,34.764238
3222,Hazel Green,AL,Alabama,Madison,34.9237,-86.5671,3452,132.0,-86.55108,34.764238
3223,New Hope,AL,Alabama,Madison,34.537,-86.4128,2916,130.0,-86.55108,34.764238
3224,Owens Cross Roads,AL,Alabama,Madison,34.5845,-86.4574,2129,99.0,-86.55108,34.764238
3225,Redstone Arsenal,AL,Alabama,Madison,34.6843,-86.647,1414,70.0,-86.55108,34.764238
3226,New Market,AL,Alabama,Madison,34.8892,-86.4226,1205,26.0,-86.55108,34.764238
3227,Triana,AL,Alabama,Madison,34.5904,-86.7418,949,299.0,-86.55108,34.764238
3228,Gurley,AL,Alabama,Madison,34.7072,-86.3768,812,88.0,-86.55108,34.764238
3229,Lexington,KY,Kentucky,Fayette,38.0423,-84.4587,317110,439.0,-84.458443,38.040157
3230,Mobile,AL,Alabama,Mobile,30.6783,-88.1162,315502,522.0,-88.196568,30.684572999999997
3231,Prichard,AL,Alabama,Mobile,30.7735,-88.1301,21428,326.0,-88.196568,30.684572999999997
3232,Tillmans Corner,AL,Alabama,Mobile,30.5818,-88.2128,17814,530.0,-88.196568,30.684572999999997
3233,Saraland,AL,Alabama,Mobile,30.8478,-88.1004,14649,176.0,-88.196568,30.684572999999997
3234,Theodore,AL,Alabama,Mobile,30.5408,-88.1884,6483,313.0,-88.196568,30.684572999999997
3235,Satsuma,AL,Alabama,Mobile,30.8577,-88.0632,6190,325.0,-88.196568,30.684572999999997
3236,Chickasaw,AL,Alabama,Mobile,30.7714,-88.0793,5702,523.0,-88.196568,30.684572999999997
3237,Semmes,AL,Alabama,Mobile,30.7941,-88.2358,5594,176.0,-88.196568,30.684572999999997
3238,Grand Bay,AL,Alabama,Mobile,30.4717,-88.345,4090,182.0,-88.196568,30.684572999999997
3239,Citronelle,AL,Alabama,Mobile,31.0952,-88.2468,3861,57.0,-88.196568,30.684572999999997
3240,Bayou La Batre,AL,Alabama,Mobile,30.4126,-88.261,2479,127.0,-88.196568,30.684572999999997
3241,Creola,AL,Alabama,Mobile,30.8903,-88.01,2036,55.0,-88.196568,30.684572999999997
3242,Mount Vernon,AL,Alabama,Mobile,31.0889,-88.0137,1495,105.0,-88.196568,30.684572999999997
3243,Axis,AL,Alabama,Mobile,30.9296,-88.0179,1473,145.0,-88.196568,30.684572999999997
3244,Dauphin Island,AL,Alabama,Mobile,30.2525,-88.1438,1335,82.0,-88.196568,30.684572999999997
3245,Belle Fontaine,AL,Alabama,Mobile,30.492,-88.1131,532,132.0,-88.196568,30.684572999999997
3246,Gulfcrest,AL,Alabama,Mobile,30.9925,-88.2399,321,81.0,-88.196568,30.684572999999997
3247,Chunchula,AL,Alabama,Mobile,30.9237,-88.2072,142,30.0,-88.196568,30.684572999999997
3248,Movico,AL,Alabama,Mobile,31.0628,-88.0266,88,43.0,-88.196568,30.684572999999997
3249,Bucks,AL,Alabama,Mobile,31.017,-88.0249,68,67.0,-88.196568,30.684572999999997
3250,Fort Collins,CO,Colorado,Larimer,40.5478,-105.0656,312666,1149.0,-105.48213100000001,40.663090999999994
3251,Loveland,CO,Colorado,Larimer,40.4166,-105.0623,78877,885.0,-105.48213100000001,40.663090999999994
3252,Wellington,CO,Colorado,Larimer,40.7,-105.0054,10329,1111.0,-105.48213100000001,40.663090999999994
3253,Berthoud,CO,Colorado,Larimer,40.307,-105.0419,9094,273.0,-105.48213100000001,40.663090999999994
3254,Estes Park,CO,Colorado,Larimer,40.3699,-105.5216,7769,364.0,-105.48213100000001,40.663090999999994
3255,Timnath,CO,Colorado,Larimer,40.5343,-104.962,4998,306.0,-105.48213100000001,40.663090999999994
3256,Laporte,CO,Colorado,Larimer,40.6385,-105.1444,2411,152.0,-105.48213100000001,40.663090999999994
3257,Red Feather Lakes,CO,Colorado,Larimer,40.8071,-105.5864,443,18.0,-105.48213100000001,40.663090999999994
3258,Asheville,NC,North Carolina,Buncombe,35.5704,-82.5536,312507,786.0,-82.530426,35.609371
3259,Black Mountain,NC,North Carolina,Buncombe,35.6142,-82.3275,8162,470.0,-82.530426,35.609371
3260,Woodfin,NC,North Carolina,Buncombe,35.6458,-82.5914,6717,287.0,-82.530426,35.609371
3261,Royal Pines,NC,North Carolina,Buncombe,35.4783,-82.5038,4921,700.0,-82.530426,35.609371
3262,Swannanoa,NC,North Carolina,Buncombe,35.6008,-82.3917,4288,259.0,-82.530426,35.609371
3263,Weaverville,NC,North Carolina,Buncombe,35.6963,-82.5584,4027,404.0,-82.530426,35.609371
3264,Avery Creek,NC,North Carolina,Buncombe,35.4651,-82.5719,2307,514.0,-82.530426,35.609371
3265,Bent Creek,NC,North Carolina,Buncombe,35.5081,-82.6176,1474,257.0,-82.530426,35.609371
3266,Biltmore Forest,NC,North Carolina,Buncombe,35.5348,-82.5403,1416,187.0,-82.530426,35.609371
3267,Montreat,NC,North Carolina,Buncombe,35.6478,-82.3001,870,123.0,-82.530426,35.609371
3268,St. Paul,MN,Minnesota,Ramsey,44.9477,-93.104,308096,2288.0,-93.10014100000001,45.01525
3269,Maplewood,MN,Minnesota,Ramsey,44.9842,-93.0247,40885,926.0,-93.10014100000001,45.01525
3270,Roseville,MN,Minnesota,Ramsey,45.0155,-93.1545,36457,1081.0,-93.10014100000001,45.01525
3271,Shoreview,MN,Minnesota,Ramsey,45.0842,-93.1358,27130,972.0,-93.10014100000001,45.01525
3272,White Bear Lake,MN,Minnesota,Ramsey,45.0657,-93.015,25875,1238.0,-93.10014100000001,45.01525
3273,New Brighton,MN,Minnesota,Ramsey,45.0658,-93.206,22753,1352.0,-93.10014100000001,45.01525
3274,Vadnais Heights,MN,Minnesota,Ramsey,45.057,-93.0748,13607,753.0,-93.10014100000001,45.01525
3275,Mounds View,MN,Minnesota,Ramsey,45.1071,-93.2076,13324,1268.0,-93.10014100000001,45.01525
3276,North St. Paul,MN,Minnesota,Ramsey,45.0137,-92.9995,12506,1691.0,-93.10014100000001,45.01525
3277,Little Canada,MN,Minnesota,Ramsey,45.0244,-93.0863,10501,1040.0,-93.10014100000001,45.01525
3278,Arden Hills,MN,Minnesota,Ramsey,45.0721,-93.167,10281,469.0,-93.10014100000001,45.01525
3279,Falcon Heights,MN,Minnesota,Ramsey,44.9899,-93.177,5528,955.0,-93.10014100000001,45.01525
3280,North Oaks,MN,Minnesota,Ramsey,45.1002,-93.0882,5351,298.0,-93.10014100000001,45.01525
3281,Lauderdale,MN,Minnesota,Ramsey,44.9942,-93.2026,2521,2322.0,-93.10014100000001,45.01525
3282,Gem Lake,MN,Minnesota,Ramsey,45.0579,-93.0405,500,184.0,-93.10014100000001,45.01525
3283,Lakeland,FL,Florida,Polk,28.0556,-81.9545,302284,654.0,-81.69278299999999,27.953115000000004
3284,Winter Haven,FL,Florida,Polk,28.0118,-81.7017,267069,538.0,-81.69278299999999,27.953115000000004
3285,Poinciana,FL,Florida,Polk,28.1217,-81.482,67169,360.0,-81.69278299999999,27.953115000000004
3286,Haines City,FL,Florida,Polk,28.11,-81.6157,26009,532.0,-81.69278299999999,27.953115000000004
3287,Bartow,FL,Florida,Polk,27.8868,-81.8213,20147,168.0,-81.69278299999999,27.953115000000004
3288,Lake Wales,FL,Florida,Polk,27.9195,-81.5961,16759,343.0,-81.69278299999999,27.953115000000004
3289,Auburndale,FL,Florida,Polk,28.0962,-81.8011,16650,474.0,-81.69278299999999,27.953115000000004
3290,Lakeland Highlands,FL,Florida,Polk,27.9572,-81.9496,12376,982.0,-81.69278299999999,27.953115000000004
3291,Highland City,FL,Florida,Polk,27.9633,-81.8781,10641,526.0,-81.69278299999999,27.953115000000004
3292,Cypress Gardens,FL,Florida,Polk,28.0036,-81.6857,10358,1153.0,-81.69278299999999,27.953115000000004
3293,Fuller Heights,FL,Florida,Polk,27.9226,-81.9978,10327,925.0,-81.69278299999999,27.953115000000004
3294,Medulla,FL,Florida,Polk,27.957,-81.9866,9679,669.0,-81.69278299999999,27.953115000000004
3295,Frostproof,FL,Florida,Polk,27.7493,-81.5252,8312,117.0,-81.69278299999999,27.953115000000004
3296,Inwood,FL,Florida,Polk,28.0391,-81.7677,7651,1553.0,-81.69278299999999,27.953115000000004
3297,Fort Meade,FL,Florida,Polk,27.7645,-81.8058,6932,295.0,-81.69278299999999,27.953115000000004
3298,Willow Oak,FL,Florida,Polk,27.9216,-82.0244,6930,857.0,-81.69278299999999,27.953115000000004
3299,Crystal Lake,FL,Florida,Polk,28.0371,-81.9063,6671,1009.0,-81.69278299999999,27.953115000000004
3300,Kathleen,FL,Florida,Polk,28.1224,-82.0387,6546,351.0,-81.69278299999999,27.953115000000004
3301,Jan Phyl Village,FL,Florida,Polk,28.0201,-81.7933,6467,545.0,-81.69278299999999,27.953115000000004
3302,Combee Settlement,FL,Florida,Polk,28.0596,-81.9053,6323,1235.0,-81.69278299999999,27.953115000000004
3303,Lake Alfred,FL,Florida,Polk,28.1041,-81.7264,6257,261.0,-81.69278299999999,27.953115000000004
3304,Davenport,FL,Florida,Polk,28.1588,-81.6084,6005,637.0,-81.69278299999999,27.953115000000004
3305,Wahneta,FL,Florida,Polk,27.9574,-81.7288,5484,939.0,-81.69278299999999,27.953115000000004
3306,Dundee,FL,Florida,Polk,28.0115,-81.5995,5044,185.0,-81.69278299999999,27.953115000000004
3307,Loughman,FL,Florida,Polk,28.2381,-81.5685,4984,563.0,-81.69278299999999,27.953115000000004
3308,Mulberry,FL,Florida,Polk,27.9058,-81.9872,4257,266.0,-81.69278299999999,27.953115000000004
3309,Fussels Corner,FL,Florida,Polk,28.0574,-81.861,4026,289.0,-81.69278299999999,27.953115000000004
3310,Alturas,FL,Florida,Polk,27.8419,-81.6952,3673,26.0,-81.69278299999999,27.953115000000004
3311,Eagle Lake,FL,Florida,Polk,27.976,-81.7573,2904,572.0,-81.69278299999999,27.953115000000004
3312,Polk City,FL,Florida,Polk,28.1805,-81.8295,2724,235.0,-81.69278299999999,27.953115000000004
3313,Grenelefe,FL,Florida,Polk,28.0579,-81.5538,2341,212.0,-81.69278299999999,27.953115000000004
3314,Crooked Lake Park,FL,Florida,Polk,27.8295,-81.5897,1912,1279.0,-81.69278299999999,27.953115000000004
3315,Lake Hamilton,FL,Florida,Polk,28.0478,-81.627,1496,185.0,-81.69278299999999,27.953115000000004
3316,Babson Park,FL,Florida,Polk,27.8342,-81.5281,1167,295.0,-81.69278299999999,27.953115000000004
3317,Waverly,FL,Florida,Polk,27.9842,-81.6198,922,247.0,-81.69278299999999,27.953115000000004
3318,Bradley Junction,FL,Florida,Polk,27.7942,-81.9784,587,107.0,-81.69278299999999,27.953115000000004
3319,Hillcrest Heights,FL,Florida,Polk,27.8083,-81.5695,298,720.0,-81.69278299999999,27.953115000000004
3320,Homeland,FL,Florida,Polk,27.8181,-81.8269,289,262.0,-81.69278299999999,27.953115000000004
3321,Highland Park,FL,Florida,Polk,27.8614,-81.5618,220,155.0,-81.69278299999999,27.953115000000004
3322,Trenton,NJ,New Jersey,Mercer,40.2236,-74.7641,290716,4238.0,-74.703724,40.282503000000005
3323,Princeton,NJ,New Jersey,Mercer,40.3563,-74.6693,31187,670.0,-74.703724,40.282503000000005
3324,Mercerville,NJ,New Jersey,Mercer,40.236,-74.6916,12574,1316.0,-74.703724,40.282503000000005
3325,Hamilton Square,NJ,New Jersey,Mercer,40.2248,-74.6526,12542,1132.0,-74.703724,40.282503000000005
3326,White Horse,NJ,New Jersey,Mercer,40.192,-74.7022,8512,1054.0,-74.703724,40.282503000000005
3327,Yardville,NJ,New Jersey,Mercer,40.1849,-74.6603,7148,677.0,-74.703724,40.282503000000005
3328,Twin Rivers,NJ,New Jersey,Mercer,40.263,-74.4917,7067,2160.0,-74.703724,40.282503000000005
3329,Hightstown,NJ,New Jersey,Mercer,40.2686,-74.5253,5304,1660.0,-74.703724,40.282503000000005
3330,Lawrenceville,NJ,New Jersey,Mercer,40.3018,-74.7378,3546,1314.0,-74.703724,40.282503000000005
3331,Pennington,NJ,New Jersey,Mercer,40.3262,-74.7908,2576,1035.0,-74.703724,40.282503000000005
3332,Princeton Junction,NJ,New Jersey,Mercer,40.3207,-74.6236,2550,540.0,-74.703724,40.282503000000005
3333,Groveville,NJ,New Jersey,Mercer,40.1678,-74.6515,2234,404.0,-74.703724,40.282503000000005
3334,Hopewell,NJ,New Jersey,Mercer,40.3893,-74.7638,1906,1016.0,-74.703724,40.282503000000005
3335,Lincoln,NE,Nebraska,Lancaster,40.809,-96.6788,289490,1160.0,-96.68865799999999,40.783547
3336,Waverly,NE,Nebraska,Lancaster,40.9111,-96.534,3896,660.0,-96.68865799999999,40.783547
3337,Hickman,NE,Nebraska,Lancaster,40.6248,-96.6306,2371,1092.0,-96.68865799999999,40.783547
3338,Bennet,NE,Nebraska,Lancaster,40.6818,-96.5039,977,724.0,-96.68865799999999,40.783547
3339,Firth,NE,Nebraska,Lancaster,40.5359,-96.6049,627,716.0,-96.68865799999999,40.783547
3340,Malcolm,NE,Nebraska,Lancaster,40.909,-96.8657,406,1069.0,-96.68865799999999,40.783547
3341,Roca,NE,Nebraska,Lancaster,40.6583,-96.6614,350,973.0,-96.68865799999999,40.783547
3342,Yankee Hill,NE,Nebraska,Lancaster,40.7674,-96.7364,338,45.0,-96.68865799999999,40.783547
3343,Panama,NE,Nebraska,Lancaster,40.5998,-96.5111,274,372.0,-96.68865799999999,40.783547
3344,Hallam,NE,Nebraska,Lancaster,40.5365,-96.7867,266,477.0,-96.68865799999999,40.783547
3345,Denton,NE,Nebraska,Lancaster,40.7392,-96.846,206,650.0,-96.68865799999999,40.783547
3346,Raymond,NE,Nebraska,Lancaster,40.9567,-96.7816,185,543.0,-96.68865799999999,40.783547
3347,Walton,NE,Nebraska,Lancaster,40.796,-96.5657,184,19.0,-96.68865799999999,40.783547
3348,Davey,NE,Nebraska,Lancaster,40.9838,-96.6692,154,384.0,-96.68865799999999,40.783547
3349,Sprague,NE,Nebraska,Lancaster,40.6266,-96.7445,151,571.0,-96.68865799999999,40.783547
3350,Springfield,MO,Missouri,Greene,37.1943,-93.2916,288090,786.0,-93.340641,37.258196000000005
3351,Republic,MO,Missouri,Greene,37.1452,-93.4446,16938,421.0,-93.340641,37.258196000000005
3352,Battlefield,MO,Missouri,Greene,37.1194,-93.3683,6622,1000.0,-93.340641,37.258196000000005
3353,Willard,MO,Missouri,Greene,37.2929,-93.4171,5891,359.0,-93.340641,37.258196000000005
3354,Strafford,MO,Missouri,Greene,37.2691,-93.1177,2460,301.0,-93.340641,37.258196000000005
3355,Fair Grove,MO,Missouri,Greene,37.3833,-93.1522,1529,185.0,-93.340641,37.258196000000005
3356,Ash Grove,MO,Missouri,Greene,37.3177,-93.581,1444,457.0,-93.340641,37.258196000000005
3357,Walnut Grove,MO,Missouri,Greene,37.4113,-93.548,781,485.0,-93.340641,37.258196000000005
3358,Plano,TX,Texas,Collin,33.0502,-96.7487,287677,1549.0,-96.578153,33.193884999999995
3359,McKinney,TX,Texas,Collin,33.2015,-96.6669,258277,1148.0,-96.578153,33.193884999999995
3360,Frisco,TX,Texas,Collin,33.1555,-96.8215,200490,1136.0,-96.578153,33.193884999999995
3361,Allen,TX,Texas,Collin,33.1088,-96.6735,105623,1544.0,-96.578153,33.193884999999995
3362,Wylie,TX,Texas,Collin,33.0362,-96.5161,53067,928.0,-96.578153,33.193884999999995
3363,Prosper,TX,Texas,Collin,33.2394,-96.8087,24579,376.0,-96.578153,33.193884999999995
3364,Murphy,TX,Texas,Collin,33.0186,-96.6105,20500,1392.0,-96.578153,33.193884999999995
3365,Anna,TX,Texas,Collin,33.347,-96.5503,19541,360.0,-96.578153,33.193884999999995
3366,Celina,TX,Texas,Collin,33.3188,-96.7865,16299,225.0,-96.578153,33.193884999999995
3367,Princeton,TX,Texas,Collin,33.1778,-96.5044,13894,531.0,-96.578153,33.193884999999995
3368,Melissa,TX,Texas,Collin,33.2891,-96.5573,12117,408.0,-96.578153,33.193884999999995
3369,Fairview,TX,Texas,Collin,33.1399,-96.6116,9141,397.0,-96.578153,33.193884999999995
3370,Lucas,TX,Texas,Collin,33.0942,-96.5803,8553,214.0,-96.578153,33.193884999999995
3371,Parker,TX,Texas,Collin,33.057,-96.6248,5177,235.0,-96.578153,33.193884999999995
3372,Lavon,TX,Texas,Collin,33.0245,-96.4397,3724,568.0,-96.578153,33.193884999999995
3373,Farmersville,TX,Texas,Collin,33.1609,-96.3608,3450,345.0,-96.578153,33.193884999999995
3374,Josephine,TX,Texas,Collin,33.0618,-96.3186,2094,447.0,-96.578153,33.193884999999995
3375,Lowry Crossing,TX,Texas,Collin,33.171,-96.5444,1727,257.0,-96.578153,33.193884999999995
3376,Nevada,TX,Texas,Collin,33.0463,-96.3811,1257,203.0,-96.578153,33.193884999999995
3377,St. Paul,TX,Texas,Collin,33.0437,-96.5504,1051,283.0,-96.578153,33.193884999999995
3378,Blue Ridge,TX,Texas,Collin,33.298,-96.3994,926,320.0,-96.578153,33.193884999999995
3379,Westminster,TX,Texas,Collin,33.3649,-96.4598,787,76.0,-96.578153,33.193884999999995
3380,New Hope,TX,Texas,Collin,33.2115,-96.5636,628,169.0,-96.578153,33.193884999999995
3381,Weston,TX,Texas,Collin,33.33,-96.6676,540,46.0,-96.578153,33.193884999999995
3382,Davenport,IA,Iowa,Scott,41.5563,-90.6052,285362,617.0,-90.62229,41.641678999999996
3383,Bettendorf,IA,Iowa,Scott,41.5656,-90.4764,36543,662.0,-90.62229,41.641678999999996
3384,Eldridge,IA,Iowa,Scott,41.639,-90.5809,6846,271.0,-90.62229,41.641678999999996
3385,Le Claire,IA,Iowa,Scott,41.5963,-90.3687,3965,327.0,-90.62229,41.641678999999996
3386,Park View,IA,Iowa,Scott,41.6922,-90.5393,2755,1005.0,-90.62229,41.641678999999996
3387,Blue Grass,IA,Iowa,Scott,41.5096,-90.7649,1661,219.0,-90.62229,41.641678999999996
3388,Walcott,IA,Iowa,Scott,41.5989,-90.7745,1634,202.0,-90.62229,41.641678999999996
3389,Buffalo,IA,Iowa,Scott,41.4666,-90.717,1272,72.0,-90.62229,41.641678999999996
3390,Princeton,IA,Iowa,Scott,41.6744,-90.3573,946,141.0,-90.62229,41.641678999999996
3391,Long Grove,IA,Iowa,Scott,41.6922,-90.5803,872,291.0,-90.62229,41.641678999999996
3392,Riverdale,IA,Iowa,Scott,41.5371,-90.4637,435,91.0,-90.62229,41.641678999999996
3393,Donahue,IA,Iowa,Scott,41.6915,-90.6746,368,400.0,-90.62229,41.641678999999996
3394,Panorama Park,IA,Iowa,Scott,41.5556,-90.4537,319,2300.0,-90.62229,41.641678999999996
